"","link","usernames","user_locations","ratings","dates","text"
"292","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=170&sort_by=date_asc","Paul S.","Richmond, KY",5,2019-05-21,"This is the 2nd time that I have visited here. It is located next door to the Marriott. Excellent food, super friendly service. Not your typical Mexican restaurant. Traditional food plus authentic Mexican. This is a definite place that I will return to again and again!"
"293","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=170&sort_by=date_asc","Robert S.","Washington, DC",3,2019-05-30,"I'm gonna shoot the middle on this one...It's in the same parking lot as the hotel; figured I'd check out the reviews before I headed over. Always have to manage expectations; right? As you can see, they're completely mixed.It took some time to get thru the menu; they offer a lot of options but most of it is just variations on the same thing thing.  Which is ok; they had shrimp, chicken, beef, pork and vegetarian options on most of the dishes. Then combos of them as well. On a funny note; for the chorizo nachos, you have to pay a couple bucks more for lettuce and tomato. Or, not so funny?I had the queso with shrimp.  Like other reviews had mentioned, the cheese sauce was a little thin.  But, the dish was filling; didn't need to order anything else. I thought cheese and shrimp might be good; I didn't prefer it.  Not a dig on them...found out that those 2 things together don't match well for me.And the rest of the story...Walking in the place was clean but smelled like cleanser. I went to the back bar which was almost completely dark.  Mood lighting for the 4:00 crowd I guess. A server was taking care of us; once the bartender came in she adjusted the lighting.  As she settled in for her shift, she was smelling the towels behind the bar before she used them. Odd, huh? There shouldn't be a question if the towels are clean. They have a giant tv behind the bar that wasn't on; I was almost out of there, no need to ask for it to be on. The guy next to me mentioned he was there for March madness and they only had one TV on; the bar area has a lot of tv's.Margaritas...skip em'. As another review mentioned, they're pre-made. He had asked the question, does it bother you?  For me, I guess it does. We have a restaurant at home that's the same size, always busy and they make each one as they're ordered.  A quick shake of the drink does make a difference. (they don't skimp on the tequila though)Lastly, the intercom system...no idea what was up with that. Was there a bingo tournament I wasn't aware of?Why am I giving this place 3 stars?  Because there were people there that the staff knew.  There was a group of repeat customers that came in after me that was getting together after work. They do have a customer base that appreciates what they do."
"294","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=170&sort_by=date_asc","Taylor C.","Riverview, Columbus, OH",2,2019-06-01,"I don't know how to feel about El Vaquero. The service wasn't the best. We came in a big group with my volleyball team and sat in a big booth with 8 of us. Our waitress was rude, and ridiculed one of my teammates orders, and proceeded to spill salsa on another's phone. Which i would understand, except she didn't clean it up. The food was okay, but I've had better chicken quesadillas from my own kitchen than I ate here. My mom seemed to like the margaritas, as she had at least 5 jumbo ones."
"295","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=170&sort_by=date_asc","Jenna B.","Harrison, OH",2,2019-06-01,"The food was pretty good; however, my other friends that I came with did not enjoy their food. So your food may be good or it may not be, you'll just have to take a chance.  The service was not good at all. It took forever and the server was rude. She ridiculed one of my friends order and judged her for the food she got.  She even spilled salsa one my friends phone, and didn't even offer to help clean it up.  She just walked away as if it never happened. Overall the food is okay, but the service was inadequate.  There are definitely much better Mexican restaurants out there."
"296","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=170&sort_by=date_asc","Tonya H.","Indianapolis, IN",5,2019-06-05,"Food was great. Margarita was perfect. Service was great. I loved my waitress! I wish I could remember her name!I ordered mole and it was some of the best I have had. I wanted more sauce there wasn't quite enough for my liking on my chicken. She brought me extra and then when i wanted a box for my leftovers she brought me a to go container of the sauce! It was so great because now I can take it back with me to indy! Not all servers are that thoughtful."
"297","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=170&sort_by=date_asc","J J.","Columbus, OH",2,2019-06-11,"Only an uniformed Midwestern city like Columbus would support a place that serves their poor excuse for Mexican food.If you like greasy piles of slop covered with cheese, this is your place.Due to the influx of Mexican immigrants, we have lots of other choices and they are more authentic. Yes, they all have the basic Tex-Mex combo plates but you can find handmade tamales, rellenos, mole, tacos al pastor, etc.Avoid this chain and seek out the little guy."
"298","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=170&sort_by=date_asc","Alison H.","Charlotte, NC",2,2019-06-29,"My partner was eating in the restaurant with friends and I asked her to bring me something home. I ordered Pollo Tlaxcala. Description: Grilled chicken strips, cooked squash, zucchini, bell peppers, onions, and tomatoes, over a bed of Mexican rice, topped with cheese sauce. Served with guacamole salad, sour cream, tomatoes, and tortillas. I ordered this specifically because of the cheese sauce and guess what... no cheese, no sauce, no cheese sauce!  Also no tortillas. When you get an order to go and find that it is incorrect, it's too late to do anything about it. I can't send it back or get my money back. The food was good but this oversight lost stars."
"299","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=170&sort_by=date_asc","April B.","Columbus, OH",5,2019-07-24,"This is my favorite Mexican restaurant. Everyone is so friendly, it's clean and the food is excellent. Always the same faces every time you go in. The salsa, queso, and chimichangas are my favorites. They recently redid their outdoor space and it's really pretty."
"300","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=170&sort_by=date_asc","Lara H.","Fort Worth, TX",3,2019-08-21,"This place was a toss-up between 3 and 4 stars for me, but I settled on 3 because the food could be better. If you're looking for a standard Tex Mex chain in the Midwest, this is probably a safe bet. My friend and I came on a Wednesday in time for happy hour; they have great daily specials and the margaritas are seriously huge. A jumbo margarita for less than $8? I'm in. The intercom system they use to seat guests is very strange. I have never seen anything like that before. But hey, whatever works!  It was mainly families dining here; they have tons of seating and it started to fill up around peak dinner time. I agree with other reviewers that it can get noisy in this restaurant, but it's not too bad.The chips and salsa are not bad. We also ordered queso, which was also decent. It might be important to note that my friend and I are both from Texas, so we have slightly higher expectations for Tex Mex than some Midwesterners might have. The menu is HUGE. Tons of options. For dinner, I had enchiladas and my friend had a quesadilla. Both were huge portions with sides of rice and beans (a telltale sign of Tex Mex, in my opinion). The food was good, but didn't blow me away. You can tell it's a chain of restaurants. All in all, I think I would go back to try something else here, and if nothing else to enjoy another jumbo margarita at happy hour."
"301","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=180&sort_by=date_asc","Scott K.","Columbus, OH",5,2019-08-25,"This is an easy review to write regarding my experience with El Vaquero for catering.  I needed enchiladas and sides for 15 people on August 9, 2019.  I called and placed the order two days prior to a 6 pm pick up.  When I got there at 5:55 pm, they said they were just bagging it up.The food was awesome and fresh--they put the cheese and sauce on the side, so all I had to do was put the metal containers in a warm oven 30 minutes before serving.  The portions were very generous, and most people went back for seconds.I strongly and whole-heartedly recommend El Vaquero for catering.  The manager was attentive and accurate.  Great prices and great food and great service."
"302","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=180&sort_by=date_asc","Amy J.","Loma Linda, CA",2,2019-09-07,"The food was decent. The service was a one star. We ordered and then no server came to check on us or even walked near us (part of the order was missing). Didn't offer us a drink refill until we were done and chips and salsa were not refilled. I was looking forward to this after being recommended here however due to the service I would not return and was disappointed."
"303","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=180&sort_by=date_asc","Adi E.","Columbus, OH",2,2020-01-16,"2 1/2 stars. Went here for lunch with my sister. They got one of our orders wrong but they happily replaced it. Disappointed with our ground beef tacos, pollo ranchero and chicken tamale. Everything tasted like it had been made much in the day and sat under a heat lamp. We were there just after 11 AM on a Thursday so it should've been fresh tasting. Service was friendly and attentive. I think the Riverside Drive and Lane Avenue location is slightly better."
"304","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=180&sort_by=date_asc","Justin T.","Pingree Grove, IL",4,2020-01-21,"Fast and friendly service. The fajita was good but not great. The shrimp was very flavorful and the chicken was really good; however, the steak seemed pretty plain and nothing special. Overall a good experience and I would go back."
"305","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=180&sort_by=date_asc","Dana O.","Columbus, OH",4,2020-01-28,"Gave this place a second chance and had a much better experience this time.  The food was great and the place was much cleaner than the last time."
"306","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=180&sort_by=date_asc","Mariela S.","Dunbar Terrace, Columbus, OH",4,2020-02-03,"Stopped in early for some food. Very fast and good food. Only problem was I seen a lady which looked like a customer doing silverware with a manager? She was grabbing her phone in between which is spreading germs and making me question if my silverware is even clean."
"307","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=180&sort_by=date_asc","Steve L.","Columbus, OH",1,2020-02-09,"Took 1.5 hours to get my food. Once I got I it, it was cold, bland, and soggy - both dishes. Also didn't get my sour cream I asked for, on both orders! Appalling quality. I talk about quality and not my ass is going to Mc Donald's BECAUSE I'm starving. Ugh. :("
"308","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=180&sort_by=date_asc","Jennifer F.","Olentangy Commons, Columbus, OH",5,2020-02-10,"We go here all the time with our kids and love it. The staff is friendly, super helpful, and kind. The food is delicious and the drinks are too! The patio is  fun when the weather permits and they have tons of fun events! Kids eat free on Tuesdays and they have a balloon guy on Sundays!  It's fantastic."
"309","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=180&sort_by=date_asc","Spencer S.","Columbus, OH",4,2020-03-13,"I've never had a bad experience with El Vaquero. They all seem to vary in terms of quality when you dine at other El Vaqueros, but this one has always been a solid option for a quick Mexican meal! I went last Friday and it was extremely busy, but due to their size, were still able to sit us upon arrival. Our server was quick to help us and take orders and food came out quickly! Exactly what you'd expect out of a Mexican restaurant. She was great! My girlfriend had their chimichangas and I had the tacos al pastor, we split queso for our chips and each had a margarita. The food is 3-4 stars in terms of flavor, quality and presentation - nothing to write home about, but nothing to complain about either. The portions are large and will have you leaving full! I'm not sure if it was due to the busyness of the restaurant, but the presentation of our meals was pretty lack luster and unappetizing. One thing I will note with El Vaquero is that it can sneakily get expensive compared to other great Mexican/taco options in town. It was $60 total for the food and drinks mentioned above, which seems outrageous for a local chain Mexican spot. However, when you leave feeling full, it's tough to really complain about the price. Just be careful as it adds up quickly!"
"310","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=180&sort_by=date_asc","Fawn C.","Franklinton, Columbus, OH",4,2020-03-26,"If you are looking for a solid Mexican restaurant, then El Vaquero is your place.  The employees are always friendly, the service is fast, the chips and salsa are delicious.  I particularly love their salsa, it is not chunky, but it is filled with cilantro, onions, tomatoes, and they keep the refills coming if needed.  I also suggest their guacamole and Mexican queso (made with white cheese).   On my last visit I had their house margarita on the rocks because it was on special, and I was surprised how well it hit the spot. In fact, I ordered two, that is how happy I was with my first drink.I've been going to El Vaquero so long that I feel like their menu changes all the time.  I'm certain that is not true, but they did recently go through another menu change.  The biggest addition from what I could tell was an entire page dedicated to street tacos, which if you ask me are all the rage right now.  I of course ordered three, and when I was there it wasn't very busy so they let me pick three different tacos to try.  I really enjoyed the tacos de tinga.  They went phenomenally with my house margarita on the rocks.  On this particular visit everything just hit the spot.  And our server was top notch.  I didn't even have to request a refill of water, he was so on top of it.If you are craving some solid Mexican food with delicious house made salsa, stop by El Vaquero."
"311","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=190&sort_by=date_asc","Daisy A.","Wheeling, IL",4,2020-04-14,"Ordered take out and the guy who gave us our food was really friendly even gave me a bottle opener for my coke. The rice however was in very small portion and somewhat burned. But that's the only really bad complaint."
"312","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=190&sort_by=date_asc","Kaylyn G.","Plain City, OH",5,2020-05-09,"El Vaquero never disappoints! If you're looking for yummy Mexican food, this is the place to go! You will get soooo much food! I got a to-go order and they threw in chips and salsa without even asking! They prepared the food quickly! Normally I dine-in at this location. It's a very comfortable restaurant that allows you to enjoy time with your loved one! The people here are very kind and attentive!"
"313","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=190&sort_by=date_asc","Chris K.","Columbus, OH",2,2020-05-16,"Very disappointed with the vegetarian chimichanga. The menu does not list onions as an ingredient and I am allergic. It's basically just fajitas wrapped in burrito form. One of the worst mexican dishes I've ever had."
"314","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=190&sort_by=date_asc","Miranda S.","Northland, Columbus, OH",5,2020-06-09,"Great food and service. I've had the pleasure of having Lorraina (spelling?) being my waitress twice. She remembered what I ordered from the last time that I was here, has a wonderful personality and makes sure you get what you want. The food I've gotten here is always delicious."
"315","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=190&sort_by=date_asc","Jared M.","Columbus, OH",5,2020-06-29,"It goes without saying that their tacos are amazing, but the staff there is awesome as well. Got a little extra Xangos Cheescake order with my delivery! Very Much appreciated!!"
"316","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=190&sort_by=date_asc","Anton K.","Montville, NJ",3,2020-07-04,"My daughter wanted to dine at El Vaquero while I was visiting her in Columbus, Ohio. She would sometimes come here for lunch while attending The Ohio State University.It is a bit of a nostalgic experience for her. I do not mind Mexican cuisine sometimes so off we went.El Vaquero like so many Mexican restaurants has an adobe look on the outside and colorful tiles on the inside of the restaurant. I personally like the uplifting feeling you get with vibrant colors. Employees were all wearing PPE attire.As far as the food is concerned, it seemed authentic, in that, I experienced a similar style of preparation when visiting Mexico but I am far from an authority on Mexican cuisine. They were playing Mexican music which I can listen to once in awhile. You have a choice of either patio or indoor dining. The menu is extensive. Complimentary chips and salsa are set on the table before you order. Quite frankly I could have eaten only the chips and salsa with a few margaritas instead of ordering a main entree. I eventually ordered a Fajita dish and she had a burrito dish. Each was about $9 and inline with other Mexican restaurants I have been to. The portion size was adequate for both of us. Both of us enjoyed our meals and I have to say that the watermelon Margaritas during the discounted Happy Hour sure did help. For beer drinkers, count me normally in, they have a wide selection of Mexican brews like Modelo, Victorio, Corona etc.. All things considered it was a solid choice."
"317","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=190&sort_by=date_asc","Ellen M.","Columbus, OH",4,2020-08-15,"Stopped in for a socially distanced lunch with my friend.  We sat outside under their covered patio, which was nice since it was raining.  I forget how much I enjoy El Vaquero - it's one of those places that is always good, but you don't immediately think to go to.  I'll have to keep them higher on my list.  I ordered a chicken taco with a side of Mexican rice and black beans.  It's just the right amount for lunch without putting you to sleep in the afternoon.  I always like the bottomless chips and salsa, too.Such great service and pleasant atmosphere."
"318","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=190&sort_by=date_asc","MJ D.","San Francisco, CA",2,2020-08-17,"What a disappointment. I came in enticed by the ""Authentic Mexican Food"" sign. This place is anything but authentic. It is 100% Tex-Mex and frankly I've had more authentic ""Mexican"" food at Chevy's. Also their Micheladas are trash and waaay over priced. What a shame."
"319","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=190&sort_by=date_asc","Heather V.","Manhattan, New York, NY",1,2020-08-26,"If I could rate zero I would.  I understand restaurants are trying to cope with COVID and I try to be an understanding person but this was completely ridiculous.  I ordered online for pickup, was given a pickup time for 45 minutes later.  Showed up at restaurant 5 min early just in case, paid and was told to wait for a few minutes.  10 minutes later I ask about food and they tell me a few more minutes - no apology- just told to wait.  20 minutes later I ask again and they send someone To the kitchen to check.  5 minutes later they come back with food - again no apology for the food being 20 minutes late, just here you go.  It would have been somewhat okay if the food was actually correct or hot.  Get home (I live 5 minutes away) and the food is cold AND one of the dishes is fried instead of not fried as requested.  Biggest waste of money and will never go here again.  At least you'd get hot food at Taco Bell."
"320","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=190&sort_by=date_asc","Adam C.","Columbus, OH",4,2020-08-28,"El Vaquero is a local chain of Mexican restaurants that offer lots of Mexican classics at an affordable price. We stopped by and enjoyed a LONG happy hour: it's 4pm-8pm on weekdays. I couldn't inspect the entire drink menu due to COVID, but the beer deal was $4.50 large drafts of Corona and Modelo, a solid price indeed.A nice bonus with El Vaquero is that you get free and unlimited chips and salsa - always a nice perk!I went for the chicken mole poblano. The portion was generous and the mole sauce was flavorful. The pile of shredded chicken was served with tortillas, a lettuce salad with guacamole, and yellow rice. Overall, a fun experience."
"321","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=200&sort_by=date_asc","John H.","Granite Bay, CA",5,2020-09-09,"Super tasty place in same parking lot as the Hilton garden inn. Ask for their hot salsas in addition to the complimentary one they bring! Good guac too"
"322","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=200&sort_by=date_asc","Candace N.","Columbus, OH",1,2020-11-06,"Horrible item. I called 2x n hopes of getting this right and is still wrong. How about listening to the customer."
"323","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=200&sort_by=date_asc","Trevor T.","Sun City Center, FL",1,2020-11-28,"We just flew in and heard from relatives that this restaurant was top notch. We waited 20 minutes just to get our drinks and then they forgot about us. Needless to say we left and never went back. Horrible customer service!! Do not recommend to my worst enemies."
"324","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=200&sort_by=date_asc","Scott W.","Columbus, OH",1,2020-12-29,"Very disappointed in my order from El Vaquero this evening. I had a seemingly simple order; cheese dips, chips and the house salsa, and bean dip. I received my order around 45 mins after the projected delivery time, and I received chips and bean dip, but the salsa was basically laced with habaneros. Very unfortunate because I ordered a supersize salsa and couldn't handle the spice level of it. I thought this would be an easy order to fulfill, but clearly my expectations were not met. When I pay $7 for salsa, I expect that I can actually eat it. Love small businesses, but this could have been a easy fix."
"325","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=200&sort_by=date_asc","Jayme H.","Columbus, OH",3,2021-02-02,"I was in the mood for something new to me, which isn't usually Mexican food, but this time around it was. Instead of making something myself I opted for delivery and I've heard great things about El Vaquero. I ordered a side of queso dip and chips and a vegetable stuffed chimichanga with a side of rice. It took about an hour to be delivered and surprisingly it was all still rather hot. The only thing, and I should have expected this, was that the burrito was starting to go mushy after being in the steaming hot bag for so long. Anything fried will do that, I need to start remembering this. Anyhoo, I loved that their queso had a little spice to it and I ate every drop they gave me. I really enjoyed the rice and despite the texture of the chimichanga, I still ate most of it. It was stuffed with peppers and zucchini and other veggies. While I loved the variety, I do wish they cut the veggies down to more bite size pieces. At one point I pulled out a piece of pepper that just kept going and going. It never ended so I pulled the whole sucker out and it was so big, haha. Overall, I'll definitely order here again but I'll likely go pick it up myself. And I'll totally go in person once the pandemic settles down."
"326","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=200&sort_by=date_asc","Alonzo F.","Olive Branch, MS",2,2021-04-08,"They have great food and cocktail. But if you are black,don't sit at the bar after 3 during the week days. The bar tender and her regulars are very racist toward blacks."
"327","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=200&sort_by=date_asc","Marti C.","Canton, OH",5,2021-04-16,"A great meal with good service. We loved everything about our trip to El Vaquero. They were prompt with the hot chips and fresh salsa. We started with queso fundido with chorizo and my mouth was so happy. I ordered Cochinita Pibil and my husband got carnitas. His carnitas were juicy and flavorful. It came with flour tortillas, rice, beans, guac, sour cream pico and lettuce. He loved it. I got the Pibil which is slow roasted pork in achiote, lots of spices and citrus flavors wrapped in banana leaves served over rice with beans and same condiments as my husband. This is a bold flavor profile and was good. It's not on a lot of menus. I would have liked a little more citrus as the flavors were a tad muddled. Just needed perked up a bit. Let's talk rice and beans the true test of a Mexican restaurant. The beans were delicious. The right consistency, not runny, actual beans in it. It didn't taste like a can. Yum. The rice was light and fluffy. It's a yellow chicken rice vs red spanish rice. It was still good.We finished with the churros and coffee. It was delicious. Right amount of crispy and chewy drenched in cinnamon and sugar. These were filled with something, no idea what, just ate it, it was good.After a long day my strawberry margarita also hit the spot as did our yummy dinner."
"328","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=200&sort_by=date_asc","Terrence M.","Salem, OR",2,2021-04-17,"Sooo yelpers NEVER let your friends choose the place to eat lol! It was not good! This is probably one of the few places I did not finish eating all of my food.Ordered: Bean Dip, 3 enchiladas w/ rice & beans, & Mojito Pros: the side rice and beans were decent. No salt was added and the beans were thicker than the bean dip.Cons: The bean dip was soupy and bland. The Mojito was very very limey, and the chicken in the enchiladas was dry & bland. The enchiladas also didnt have enchilada sauce. The chips that was served had no salt and were cold. You can tell they were not fresh at all. The server had a mask on, however, it was below his nose and mouth every-time he came to serve us."
"329","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=200&sort_by=date_asc","Alan K.","State College, PA",3,2021-05-01,"Never had a chance to try the food. I tried unsuccessfully to order online. The ordering system didn't register food items correctly. And it wouldn't let you delete the items to correct the mistake. Such a shame. I was looking forward to a burrito ."
"330","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=200&sort_by=date_asc","Jackie A.","Columbus, OH",5,2021-05-25,"I love El Vaquero whether it is lunch or dinner. Service is usually fast and friendly and the food is delicious! Whether you are in the mood for a margarita or beer they have you covered. Cold drinks and hot food, a recipe they have followed for years with consistency. My favorite restaurant for a great casual meal! If you haven't been there GO and if you have GO Again."
"331","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=210&sort_by=date_asc","Evan H.","Lewis Center, OH",1,2021-05-26,"I go to this restaurant all the time and i know what you're thinking, Who gets fries from a mexican restaurant but i was just going for a drink and some chips and queso. When i get this plate of french fries, I have never thought to myself i'm never gonna eat here again. I've spent birthdays here when i was younger and had plenty of good times here but this is where the road ends. Straight up cut a a potato with an apple cutter and didn't even salt them or anything. If anyone has gotten fries here before they know they do not look like this. Pure disgust"
"332","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=210&sort_by=date_asc","Deniece L.","Miami Beach, FL",4,2021-07-25,"El Vaquero ain't fancy or authentic, but the prices are good, and it will make your belly happy.I've always really enjoyed this El Vaquero location. It gets pretty busy, but the staff handles it well. There's a nice outdoor patio for summer days, and plenty of indoor seating. The chips usually come out warm, and they will refill your chips and salsa as much as you want.  I recommend ordering some cheese dip for those chips. The cheese dip here is so good! The menu here is pretty big. I've never had anything off the menu that I didn't like, but my go-to's when I'm here are the pozole soup, chimichangas, or the burrito jalisco (it's on their lunch menu but you can still order at dinner time for +$2).The drinks will give you a nice buzz. I like to get a margarita or a big Dos Equis to wash it all down."
"333","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=210&sort_by=date_asc","M B.","Columbus, OH",1,2021-07-27,"We havent eaten at El Vaquero's for a long time decided to get take out Sunday night. I tried placing order on bistroux.com, it was a nightmare trying to get my selection in ""the cart"". Finally got it to work and drove over there to get curbside pickup, i didnt wait long, someone came out in 5 minutes. They stapled receipt to bag got home a couple of items missing, called went back got missing items. They were so good at one time, not now. They used really thin shells for his tacos, they wete falling apart, the rest of food not very good. The good news is im buying taco kits from krogers this weekend, they'll be better snd cheaper"
"334","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=210&sort_by=date_asc","Cori M.","Henderson, NV",5,2021-08-09,"Great food!   This is not that new fusion Mexican stuff.  This is real Mexican food!   The place is very clean, the servers are nice and attentive.   Food was delicious!"
"335","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=210&sort_by=date_asc","Adam G.","Columbus, OH",2,2021-08-14,"For whatever reason, I had some high expectations for this 'authentic' Mexican joint. The restaurant itself is pretty big with tons of indoor and outdoor seating. I went over lunch with some co-workers and there was a decent crowd. We picked our own table and were brought out some chips and salsa, per usual. The menu has a ton of options, but everything was notably pricier than similar style restaurants. They do have a few ""lunch specials"" which are regular menu items, just $1-2 cheaper than the usual price. Unfortunately, there are only 5 options to choose from in that section. Normally, I like to try a dish of chicken, queso and rice and really enjoy the typical melted queso poured on top. But they didn't have it, so I got the Pollo Marinado lunch special, which sounded similar. It is basically grilled chicken with shredded cheese on top, served with rice, beans and tortillas on the side. Honestly, I wasn't very impressed with my dish as it was something I could have easily made at home. Nothing necessarily bad about it, but nothing special either and I doubt I would get it again. When we got our checks, the waiter charged me for the regular entree instead of the lunch special, which was annoying, but they did fix it once I pointed it out. Overall, 2 stars for average food and higher prices than other similar restaurants."
"336","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=210&sort_by=date_asc","Derek F.","New Smyrna Beach, FL",2,2021-08-29,"Average food , slow service and high prices.   Waited 20 minutes before anyone came to take my order , another 20 minutes to get my food and when it came it was cold !   When I finally got my food it was just average and not that great.  Prices are high for anything other than the lunch menu."
"337","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=210&sort_by=date_asc","Luke M.","San Diego, CA",2,2021-09-06,"I dined in on the patio during a Monday afternoon. The patio itself is spacious, nicely decorated, and doesn't feel like you're right off of Olentangy. I ordered a jalapeño margarita and a burrito Jalisco with angus steak. The jalapeño margarita tasted like an original margarita with slices of jalapeño peppers in it. I'm used to it either having jalapeño juice or muddled jalapeño in a margarita, so I wasn't getting much jalapeño flavor from it. The steak in the burrito was chewy and a bit dry. The burrito didn't come with the sides that were mentioned on the menu. Not sure why. The food did arrive quickly to the table, however. Overall, it was a disappointing experience and there's much better Mexican food elsewhere in the city."
"338","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=210&sort_by=date_asc","Sheila T.","Columbus, OH",3,2021-09-19,"13 of us today, w/ reservations. Attentive and friendly Host and server.I got # 150-steak, shrimp, pineapple and mango salsa , covered w/ cheese.Server suggested medium on steak, I requested medium rare.It was well done.I did not get any fruit salsa , which he said was part of cooking method, and beans and rice were barely warm.He offered and brought me the salsa. Also, the first 3 cuts of steak were fat, or grissle,  which my husband loves.Flavors were good, but if you use a cast iron plate,  you expect hot."
"339","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=210&sort_by=date_asc","Shannon M.","Unadilla, GA",3,2021-09-29,"I was on a business trip and 16 of us came in for dinner. We were seated after a few minutes so they could set up our table. Once seated the waitress came around to deliver chips (large but pretty underwhelming) and salsa (decent) and to take our drink orders.I ordered a Latin Lemonade and a water, received the Latin Lemonade had to ask for the water again. I ordered the  El Vaquero Especial and although she asked some if they wanted corn or flour tortillas I wasn't offered a choice. I also ordered a side of grilled jalapenos. My boss ordered her food to include a side of avocados and a side of refried beans for her young daughter to be brought out asap. As the food arrived several things were missing and we had to ask several times for them to be brought out, my boss never got her daughters beans. My steak was terribly overcooked and the best thing about my meal was the flash fried serrano peppers."
"340","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=210&sort_by=date_asc","Debbie N.","Put-in-Bay, OH",2,2021-09-30,"Hadn't been here in a LONG time, and we decided it sounded good for lunch. We looked at the menu online, and ordered takeout for curbside delivery. It was 12 noon, and the first available pickup time was 12:45, which was fine. I submitted my order, so far so good. I expected my confirmation email to contain instructions re: what to do when you arrive to pickup your food, but no such luck. So I arrive to the parking lot @ 12:45 exactly and I see several empty parking spots, all with individual signs indicating ""El Vaquero parking only"". I was had looked for curbside pickup specific signs and didn't see any. I called the restaurant's number from my email, and said who I was and that I was there to pickup food. The person asked which space I was in, and I told him I the color and make of car. He told me I should have parked in a numbered spot. I looked much further down and saw the designated parking area. Where I had parked was close to the entrance, so it made sense to me. He promptly brought my food out. I left for home, and was there within 5 minutes. To have prescheduled a pickup time, arrived promptly, and gotten home quickly we expected the food to be hot. The food was cold, as if it had been prepared when first ordered and then had sat there. There was no sauce for the enchilada, salsa was runny as water, and a side order of black beans was missing.  It wasn't worth it to call the restaurant back. We won't be partaking of their food again anytime soon."
"341","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=220&sort_by=date_asc","John L.","Columbus, OH",4,2021-10-07,"Good Mexican place. Reminds me of California Mexican restaurant chain. You get a whole cauldron of food but unfortunately you cannot take them home. I will be back to try their chimichangas!"
